DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
19,1904,11,2021,14,9,2021,19,1907,30,35,4,4,320,320,4,1,33,97
2,201,4,2021,24,3,2021,2,204,26,30,4,4,320,320,4,2,33,97
18,1804,5,2021,13,4,2021,18,1804,39,38,4,4,320,320,4,2,33,97
6,601,11,2021,7,10,2021,22,2216,37,34,4,4,320,320,4,2,33,97
22,2214,5,2021,10,3,2021,5,507,26,22,4,4,320,320,4,3,33,51
11,1106,12,2021,14,9,2021,11,1106,30,27,4,4,320,320,4,3,33,51
9,920,1,2021,6,1,2021,9,920,30,22,4,4,320,320,4,3,33,97
17,1712,7,2021,25,5,2021,17,1714,26,24,4,4,320,320,4,3,33,97
22,2203,7,2021,15,6,2021,22,2203,50,41,4,4,320,320,4,3,33,97
19,1907,9,2021,23,6,2021,19,1910,38,34,4,4,320,320,4,3,33,97
20,2007,6,2022,8,9,2021,20,2007,26,22,4,4,320,320,4,3,33,97
16,1601,10,2021,16,4,2021,16,1603,26,24,4,5,320,320,4,3,33,97
22,2201,7,2021,15,6,2021,22,2201,32,29,4,4,320,320,4,3,33,97
17,1703,8,2021,16,7,2021,17,1705,24,25,4,4,320,320,4,3,33,97
11,1101,9,2021,9,9,2021,11,1101,28,27,4,4,320,320,4,3,33,97
5,506,11,2021,18,10,2021,5,506,32,30,4,4,320,320,4,3,33,97
11,1101,10,2021,6,10,2021,11,1102,31,30,4,4,320,320,4,3,33,97
1,101,12,2021,10,11,2021,10,1004,31,29,4,4,320,320,4,3,33,97
18,1804,6,2021,10,6,2021,18,1804,27,27,4,4,320,320,4,4,33,23
9,901,10,2021,13,10,2021,11,1101,34,36,4,4,320,320,4,4,33,23
2,201,2,2021,21,1,2021,2,201,28,32,4,4,320,320,4,4,33,23
12,1215,12,2021,27,9,2021,12,1215,34,32,4,4,320,320,4,4,33,31
8,806,4,2021,7,4,2021,8,806,35,37,4,1,320,320,4,4,33,33
22,2204,4,2021,4,1,2021,22,2204,31,32,4,4,320,320,4,4,33,33
18,1804,6,2021,22,3,2021,18,1804,28,27,4,4,320,320,4,4,33,33
9,921,6,2021,21,5,2021,11,1107,28,30,4,4,320,320,4,4,33,33
11,1104,8,2021,3,8,2021,11,1101,27,30,1,9,320,320,4,4,33,33
17,1707,1,2022,26,10,2021,17,1704,30,35,4,5,320,340,4,4,33,33
16,1601,2,2022,24,5,2021,16,1601,30,26,4,1,320,320,4,4,33,33
2,201,9,2021,20,9,2021,2,205,36,35,4,9,320,320,4,4,33,34
1,101,11,2021,21,9,2021,1,101,29,28,4,4,320,320,4,4,33,34
18,1801,5,2021,3,5,2021,18,1801,32,28,4,4,320,320,4,4,33,34
1,101,2,2021,5,1,2021,1,101,27,25,4,4,320,320,4,4,33,35
2,201,3,2021,18,2,2021,2,203,35,37,4,4,320,320,4,4,33,41
11,1101,3,2021,25,3,2021,11,1101,27,26,4,4,320,320,4,4,33,41
1,116,5,2021,29,4,2021,1,101,25,29,4,9,320,320,4,4,33,41
22,2201,8,2021,29,7,2021,22,2201,41,45,4,4,320,320,4,4,33,41
20,2001,11,2021,3,8,2021,20,2009,30,29,4,4,320,320,4,4,33,41
10,1001,5,2021,19,3,2021,10,1001,31,29,4,4,320,320,4,4,33,43
18,1801,8,2021,16,7,2021,18,1801,38,32,4,4,320,320,4,4,33,43
15,1507,9,2021,3,5,2021,15,1507,29,29,4,4,320,320,4,4,33,43
19,1901,3,2021,1,2,2021,19,1901,32,31,4,4,320,320,4,4,33,51
17,1703,8,2021,14,5,2021,17,1701,30,30,4,4,320,320,4,4,33,52
1,101,8,2021,25,3,2021,1,101,35,30,4,4,320,320,4,4,33,97
17,1703,6,2021,29,4,2021,17,1703,27,28,4,4,320,320,4,4,33,97
18,1801,8,2021,13,7,2021,18,1801,33,27,4,4,320,320,4,4,33,97
5,502,9,2021,17,5,2021,5,501,34,29,9,4,320,320,4,4,33,97
10,1008,9,2021,19,8,2021,10,1008,27,25,1,4,320,320,4,4,33,97
9,901,12,2021,17,6,2021,9,901,31,31,1,1,320,320,4,4,33,97
9,920,1,2022,18,11,2021,9,920,23,26,4,4,320,320,4,4,33,97
12,1210,6,2022,25,11,2021,12,1210,32,24,4,4,320,320,4,4,33,97
13,1312,11,2021,7,9,2021,13,1312,26,23,4,4,320,320,4,4,33,97
22,2216,12,2021,30,7,2021,22,2216,30,24,4,5,320,320,4,4,33,97
18,1801,10,2021,13,9,2021,1,101,35,25,4,4,320,320,4,4,33,99
16,1601,4,2021,5,2,2021,16,1603,41,33,1,4,320,320,4,5,33,23
17,1706,11,2021,12,10,2021,17,1706,31,31,4,4,320,320,4,5,33,26
17,1701,10,2021,5,5,2021,17,1710,31,28,4,4,320,320,4,5,33,34
2,201,6,2021,7,6,2021,2,207,32,29,4,4,320,320,4,5,33,41
1,101,2,2022,17,12,2021,1,101,44,32,4,4,320,320,4,5,33,41
13,1312,10,2021,14,6,2021,13,1312,29,31,1,4,320,320,4,5,33,43
10,1001,3,2021,3,3,2021,10,1001,29,28,4,9,320,320,4,9,33,97
6,601,3,2021,24,2,2021,6,608,32,35,4,9,320,320,4,9,33,97
22,2212,4,2021,8,2,2021,22,2212,48,999,4,9,320,320,4,9,33,99
19,1901,3,2021,1,3,2021,19,1903,35,29,4,4,320,320,4,4,33,33
11,1101,11,2021,10,8,2021,9,914,24,22,4,4,320,320,4,4,33,35
1,101,3,2021,25,1,2021,1,101,51,49,4,9,320,320,4,4,33,41
9,920,7,2021,2,3,2021,12,1217,29,27,4,4,320,320,4,4,33,41
5,510,8,2021,6,5,2021,5,510,49,29,4,4,320,320,4,4,33,41
14,1416,3,2021,17,2,2021,14,1410,28,26,4,4,320,320,4,4,33,97
22,2213,12,2021,26,11,2021,22,2212,28,26,4,4,320,320,4,4,33,97
16,1601,10,2021,6,8,2021,16,1601,36,34,4,4,320,320,4,5,33,26
10,1001,4,2022,2,2,2021,10,1001,27,27,4,4,320,320,4,5,33,33
15,1501,4,2021,22,2,2021,15,1501,30,25,4,4,320,320,4,3,33,97
20,2011,5,2021,10,2,2021,20,2011,40,41,9,4,320,320,4,4,33,97
19,1901,5,2022,29,11,2021,20,2011,48,999,4,9,320,320,4,9,33,97
5,513,3,2021,23,2,2021,5,513,61,39,4,4,320,320,4,5,33,23
10,1002,7,2021,31,5,2021,10,1002,35,32,4,4,320,320,4,4,33,97
20,2001,5,2021,8,2,2021,20,2001,32,35,4,4,320,320,4,5,33,97
11,1101,3,2021,4,3,2021,11,1101,26,29,4,4,320,320,4,4,33,33
20,2007,5,2021,1,2,2021,20,2007,26,28,4,4,320,320,4,4,33,33
11,1101,5,2021,19,4,2021,11,1102,25,25,4,4,320,320,4,4,33,33
2,201,1,2022,22,12,2021,2,201,25,21,4,4,320,320,4,4,33,35
12,1215,7,2021,20,5,2021,12,1215,56,44,9,9,320,320,4,1,33,99
1,101,4,2021,6,4,2021,1,101,45,35,4,4,320,320,4,4,33,33
1,101,5,2021,9,4,2021,1,106,52,30,9,9,320,320,4,4,33,97
10,1007,9,2021,25,8,2021,10,1007,45,45,4,4,320,320,4,4,33,23
4,401,2,2021,6,1,2021,1,101,27,26,4,4,320,320,4,4,33,41
1,117,9,2021,10,6,2021,1,115,51,36,9,4,320,320,4,4,33,81
3,309,2,2021,19,1,2021,1,101,37,38,4,4,320,320,4,5,33,33
9,901,12,2021,25,10,2021,9,901,42,39,4,4,320,320,4,5,33,99
21,2101,8,2021,22,6,2021,21,2106,45,43,4,4,320,320,4,2,33,97
1,108,11,2021,16,4,2021,1,108,39,42,9,4,320,320,4,4,33,43
4,404,3,2021,25,1,2021,4,404,41,39,1,1,320,320,4,4,33,23
1,101,9,2021,25,8,2021,1,115,39,36,9,9,320,320,4,4,33,33
1,101,7,2021,9,7,2021,1,101,41,38,4,4,320,320,4,4,33,41
1,101,9,2021,10,6,2021,1,115,36,39,9,9,320,320,4,4,33,41
10,1003,6,2021,17,2,2021,10,1003,31,31,4,4,320,320,4,4,33,97
2,201,8,2021,4,5,2021,2,201,28,23,9,4,320,320,4,4,33,97
1,101,5,2021,27,4,2021,1,101,34,30,4,4,320,320,5,4,33,23
16,1610,4,2021,19,3,2021,16,1610,31,24,4,4,320,320,5,4,33,41
18,1801,3,2021,19,3,2021,17,1714,26,25,4,4,320,320,5,4,33,99
2,201,11,2021,10,11,2021,2,201,32,30,4,4,320,320,5,5,33,41
1,101,11,2021,13,7,2021,1,101,46,43,4,4,320,320,5,4,33,99
1,101,7,2021,7,7,2021,1,101,999,999,9,9,320,320,9,9,33,41
12,1215,11,2021,13,9,2021,12,1215,44,31,4,4,320,320,9,1,33,97
20,2007,1,2022,12,8,2021,20,2007,38,28,4,4,320,320,9,4,33,97
10,1010,5,2021,16,3,2021,10,1010,999,999,9,9,320,320,9,9,33,97
5,501,7,2021,29,4,2021,5,501,999,999,9,9,320,320,9,9,33,97
10,1001,3,2022,13,9,2021,9,920,44,49,4,4,320,320,9,9,33,97
22,2205,4,2021,12,3,2021,22,2203,999,999,9,9,320,320,9,9,33,99
9,901,5,2021,2,3,2021,9,901,999,999,1,4,320,320,9,9,33,97
5,511,2,2022,4,3,2021,1,108,999,48,9,9,320,320,9,9,33,43
1,101,11,2021,6,10,2021,1,101,999,999,9,9,320,320,9,1,33,97
1,101,8,2021,8,7,2021,1,101,999,49,9,4,320,320,9,4,33,41
10,1003,6,2022,24,11,2021,10,1003,999,999,9,9,320,320,9,9,33,41
1,101,8,2021,24,3,2021,1,101,64,63,4,4,320,320,9,5,33,22
1,111,10,2021,21,10,2021,12,1217,39,35,4,4,320,320,2,3,33,97
9,920,4,2022,8,2,2021,12,1217,30,27,4,4,320,320,3,3,33,97
1,101,3,2021,22,1,2021,1,101,41,36,4,4,320,320,4,5,33,21
1,111,8,2021,14,7,2021,1,101,30,35,4,4,320,320,4,4,33,23
1,101,7,2021,26,4,2021,1,101,44,47,4,9,320,320,4,9,33,99
4,401,12,2021,30,11,2021,4,401,41,41,4,4,320,320,5,4,33,97
7,701,10,2021,12,7,2021,8,801,26,28,1,1,320,320,4,4,34,33
10,1013,2,2021,26,1,2021,10,1013,42,33,1,1,320,320,4,2,34,97
22,2216,7,2021,5,3,2021,22,2216,38,30,9,4,320,320,4,2,34,97
20,2004,3,2022,20,8,2021,20,2004,34,20,4,4,320,320,4,2,34,97
1,101,7,2021,22,6,2021,5,513,26,20,4,4,320,320,4,3,34,97
13,1302,1,2022,7,7,2021,13,1302,27,27,4,4,320,320,4,3,34,97
21,2101,3,2022,22,12,2021,1,115,34,26,4,4,320,320,4,3,34,97
17,1705,2,2022,3,12,2021,17,1713,30,23,4,4,320,320,4,3,34,97
4,404,3,2021,26,2,2021,1,101,33,28,4,4,320,320,4,4,34,23
7,719,6,2021,17,3,2021,7,717,28,28,1,1,320,320,4,4,34,23
3,316,6,2021,16,4,2021,3,301,50,39,4,4,320,320,4,4,34,23
8,801,12,2021,26,4,2021,8,801,32,31,1,1,320,320,4,4,34,23
19,1908,2,2022,24,11,2021,19,1908,27,23,4,4,320,320,4,4,34,23
10,1003,9,2021,8,9,2021,10,1008,23,21,1,9,320,320,4,4,34,23
1,101,8,2021,2,7,2021,1,101,36,31,4,4,320,320,4,4,34,34
3,314,8,2021,29,3,2021,5,501,40,43,4,4,320,320,4,4,34,34
18,1801,10,2021,14,10,2021,17,1703,25,23,4,4,320,320,4,4,34,34
18,1804,8,2021,12,7,2021,18,1803,32,45,4,4,320,320,4,4,34,41
1,101,11,2021,1,10,2021,1,101,42,37,4,4,320,320,4,4,34,41
4,401,7,2021,25,6,2021,11,1109,26,24,4,4,320,320,4,4,34,43
21,2101,6,2021,3,6,2021,21,2101,41,38,4,4,320,320,4,4,34,97
2,201,1,2022,13,12,2021,2,201,26,24,4,4,320,320,4,4,34,97
21,2101,9,2021,30,8,2021,19,1908,42,40,4,4,320,320,4,5,34,23
1,101,1,2022,1,12,2021,1,101,40,999,4,9,320,320,4,9,34,97
5,501,2,2022,5,11,2021,5,501,43,999,4,9,320,320,4,9,34,99
10,1001,3,2022,5,10,2021,10,1002,56,45,4,4,320,320,4,1,34,97
1,101,3,2021,14,1,2021,1,101,32,35,4,9,320,840,4,1,34,99
1,101,8,2021,26,7,2021,1,107,51,50,9,9,320,320,4,2,34,52
11,1108,4,2021,8,2,2021,11,1101,26,25,4,4,320,320,4,2,34,97
1,115,5,2021,12,4,2021,1,101,44,59,4,4,320,320,4,2,34,97
11,1101,5,2021,28,4,2021,11,1101,30,22,4,4,320,320,4,2,34,97
2,201,1,2022,2,9,2021,2,203,45,37,4,4,320,320,4,2,34,97
17,1712,1,2022,21,10,2021,17,1708,34,23,4,4,320,320,4,2,34,97
1,101,12,2021,2,11,2021,22,2206,26,21,4,4,320,320,4,2,34,97
5,501,10,2021,20,7,2021,5,501,33,26,4,4,320,320,4,2,34,97
9,915,6,2021,20,4,2021,9,915,33,25,1,1,320,320,4,2,34,97
17,1701,11,2021,12,10,2021,17,1701,36,32,1,4,320,320,4,3,34,32
10,1001,8,2021,30,6,2021,11,1104,38,35,4,4,320,320,4,3,34,52
18,1802,3,2021,22,3,2021,18,1802,54,60,2,2,320,320,4,3,34,53
16,1604,5,2021,5,3,2021,16,1608,34,23,1,1,320,320,4,3,34,97
22,2201,8,2021,21,6,2021,22,2201,28,24,4,5,320,320,4,3,34,97
1,101,9,2021,30,8,2021,1,101,47,45,4,4,320,320,4,3,34,97
4,402,3,2022,14,6,2021,4,402,25,25,1,1,320,320,4,3,34,97
1,101,1,2022,16,11,2021,5,509,49,45,4,4,320,320,4,3,34,97
5,501,6,2021,3,5,2021,22,2202,35,29,4,4,320,320,4,3,34,97
16,1601,9,2021,25,6,2021,16,1608,33,30,1,4,320,320,4,3,34,97
13,1329,9,2021,6,8,2021,13,1301,29,28,4,4,320,320,4,3,34,97
3,309,10,2021,26,10,2021,4,401,40,40,4,4,320,320,4,3,34,97
9,908,11,2021,9,7,2021,12,1213,27,25,4,4,320,320,4,3,34,97
1,111,3,2021,26,1,2021,1,101,26,27,4,4,320,320,4,4,34,23
20,2004,5,2021,1,2,2021,20,2004,26,27,4,4,320,320,4,4,34,23
21,2101,6,2021,7,5,2021,22,2201,31,29,4,4,320,320,4,4,34,23
22,2201,6,2021,30,3,2021,22,2201,39,38,4,4,320,320,4,4,34,23
11,1101,6,2021,15,6,2021,11,1101,25,23,4,4,320,320,4,4,34,23
1,101,7,2021,21,5,2021,1,110,42,33,4,4,320,320,4,4,34,23
16,1601,10,2021,1,2,2021,16,1601,42,69,4,1,320,320,4,4,34,23
20,2007,11,2021,13,8,2021,20,2007,33,31,4,4,320,320,4,4,34,23
19,1905,2,2022,29,6,2021,1,101,31,32,4,4,320,320,4,4,34,23
1,101,6,2021,31,5,2021,1,101,31,31,4,4,320,320,4,4,34,23
6,601,6,2021,13,5,2021,6,609,33,28,9,4,320,320,4,4,34,23
4,410,7,2021,7,6,2021,1,101,25,28,4,4,320,320,4,4,34,23
1,101,8,2021,28,7,2021,1,101,27,36,4,4,320,320,4,4,34,23
2,201,11,2021,9,9,2021,2,207,38,35,4,4,320,320,4,4,34,23
1,117,1,2021,6,1,2021,1,101,41,29,4,4,320,320,4,4,34,23
1,101,3,2021,17,2,2021,1,101,41,40,4,4,320,320,4,4,34,23
14,1415,5,2021,8,2,2021,14,1415,28,26,1,4,320,320,4,4,34,23
1,101,4,2021,23,3,2021,4,406,26,26,4,4,320,320,4,4,34,31
21,2101,6,2021,12,5,2021,21,2101,62,62,4,4,320,320,4,4,34,32
11,1104,11,2021,22,4,2021,11,1101,54,39,4,9,320,320,4,4,34,32
1,101,7,2021,28,4,2021,1,101,34,31,9,9,320,320,4,4,34,33
1,106,7,2021,23,7,2021,2,207,40,39,4,4,320,320,4,4,34,33
19,1901,7,2021,14,6,2021,19,1901,34,28,4,4,320,320,4,4,34,33
15,1501,2,2021,26,1,2021,15,1501,29,30,4,4,320,320,4,4,34,34
1,101,2,2021,5,1,2021,1,101,26,25,4,4,320,320,4,4,34,34
17,1712,1,2022,11,10,2021,17,1703,30,44,4,4,320,320,4,4,34,34
1,115,10,2021,15,10,2021,20,2008,32,27,4,4,320,320,4,4,34,34
1,101,12,2021,30,9,2021,1,101,42,43,4,9,320,320,4,4,34,34
1,101,1,2022,3,11,2021,1,101,28,25,4,4,320,320,4,4,34,34
2,201,5,2021,6,5,2021,1,101,45,42,4,4,320,320,4,4,34,41
5,502,5,2021,8,3,2021,11,1101,28,29,4,4,320,320,4,4,34,41
21,2101,6,2021,22,4,2021,2,206,45,41,9,9,320,320,4,4,34,41
1,101,9,2021,16,9,2021,1,101,30,30,4,4,320,320,4,4,34,41
10,1008,12,2021,12,8,2021,10,1008,36,23,1,4,320,320,4,4,34,41
1,101,12,2021,7,10,2021,1,101,54,49,4,4,320,320,4,4,34,41
19,1902,11,2021,4,8,2021,19,1904,34,33,4,4,320,320,4,4,34,41
9,901,1,2022,8,10,2021,9,901,49,44,4,4,320,320,4,4,34,41
1,114,11,2021,16,11,2021,1,114,26,24,4,4,320,320,4,4,34,41
1,101,5,2021,16,4,2021,1,101,26,24,4,4,320,320,4,4,34,43
12,1215,6,2021,18,3,2021,12,1211,39,30,4,4,320,320,4,4,34,43
20,2011,1,2022,19,8,2021,20,2001,34,30,4,4,320,320,4,4,34,43
5,506,11,2021,17,8,2021,5,506,31,28,4,4,320,320,4,4,34,43
1,101,11,2021,19,8,2021,1,101,47,36,4,4,320,320,4,4,34,51
11,1101,7,2021,27,1,2021,11,1101,40,28,1,4,320,320,4,4,34,97
18,1801,7,2021,10,6,2021,18,1801,25,24,4,4,320,320,4,4,34,97
1,101,8,2021,4,5,2021,1,108,52,43,9,9,320,320,4,4,34,97
16,1601,3,2022,14,9,2021,16,1601,24,24,1,4,320,320,4,4,34,97
10,1003,3,2021,8,3,2021,10,1003,37,26,4,4,320,320,4,4,34,97
5,504,3,2021,11,1,2021,5,502,28,24,4,4,320,320,4,4,34,97
22,2201,4,2021,29,3,2021,22,2201,34,25,4,4,320,320,4,4,34,97
16,1610,6,2021,28,5,2021,17,1710,33,26,4,1,320,320,4,4,34,97
1,101,8,2021,11,6,2021,5,511,30,29,4,9,320,320,4,4,34,97
1,101,1,2022,6,10,2021,1,101,33,30,4,4,320,320,4,4,34,97
6,601,10,2021,9,8,2021,6,602,28,30,4,4,320,320,4,4,34,97
1,114,10,2021,4,10,2021,5,511,38,23,4,4,320,320,4,4,34,97
18,1801,11,2021,9,11,2021,18,1804,24,25,4,4,320,320,4,4,34,99
1,101,2,2022,7,10,2021,1,116,39,38,4,4,320,320,4,4,34,99
1,101,7,2021,18,5,2021,1,101,34,33,4,4,320,320,4,5,34,21
21,2101,8,2021,22,7,2021,21,2101,28,34,4,4,320,320,4,5,34,23
21,2101,1,2022,2,11,2021,21,2101,38,35,4,4,320,320,4,5,34,23
2,201,3,2021,9,3,2021,2,201,37,33,4,4,320,320,4,5,34,26
1,101,1,2022,13,10,2021,1,101,51,40,4,4,320,320,4,5,34,26
1,101,3,2021,22,1,2021,1,113,34,33,4,4,320,320,4,5,34,26
1,101,4,2021,10,3,2021,1,101,34,30,9,4,320,320,4,5,34,26
1,101,4,2022,28,12,2021,1,107,27,39,4,4,320,320,4,5,34,26
1,101,5,2021,16,4,2021,1,101,39,39,4,4,320,320,4,5,34,42
1,101,5,2021,25,3,2021,1,116,30,42,4,4,320,320,4,5,34,43
9,920,12,2021,24,11,2021,9,920,38,33,4,4,320,320,4,5,34,52
5,506,7,2021,28,4,2021,5,506,38,33,4,4,320,320,4,5,34,97
16,1603,12,2021,5,11,2021,16,1603,27,27,1,1,320,320,4,9,34,34
2,201,11,2021,21,10,2021,19,1906,33,34,9,4,320,320,4,9,34,34
14,1401,3,2022,5,5,2021,14,1414,26,21,1,1,320,320,4,9,34,97
14,1403,4,2021,22,2,2021,14,1403,43,999,4,9,320,320,4,9,34,99
14,1418,9,2021,30,6,2021,14,1418,24,24,4,9,320,320,4,9,34,99
22,2212,11,2021,27,10,2021,22,2212,44,999,4,9,320,320,4,9,34,99
1,101,8,2021,29,3,2021,1,101,36,24,4,4,320,320,5,4,34,23
22,2201,2,2021,5,2,2021,22,2205,34,28,4,4,320,320,5,4,34,23
15,1501,7,2021,20,5,2021,15,1501,37,31,4,4,320,320,5,4,34,31
9,901,10,2021,13,10,2021,12,1201,28,30,4,9,320,320,5,4,34,43
1,107,8,2021,8,7,2021,10,1016,70,66,4,4,320,320,5,4,34,97
18,1804,2,2022,6,4,2021,18,1804,32,27,4,4,320,320,5,9,34,23
1,101,11,2021,21,9,2021,1,101,999,999,9,9,320,320,9,9,34,41
1,101,10,2021,8,10,2021,1,108,999,999,9,9,320,320,9,9,34,23
1,101,12,2021,24,11,2021,1,101,999,999,9,9,320,320,9,9,34,97
1,101,4,2021,16,3,2021,1,101,999,45,9,4,320,320,9,4,34,33
3,307,1,2022,16,12,2021,1,101,999,999,9,9,320,320,9,9,34,41
1,101,10,2021,7,10,2021,1,101,999,999,9,9,320,320,9,9,34,41
1,101,8,2021,22,7,2021,1,101,999,999,9,9,320,320,9,9,34,43
1,101,4,2021,18,3,2021,1,101,999,999,9,9,320,320,9,9,34,97
3,308,6,2021,24,2,2021,1,101,999,999,9,9,320,320,9,9,34,97
3,309,9,2021,2,8,2021,1,101,999,999,9,9,320,320,9,9,34,97
15,1501,2,2022,8,11,2021,15,1501,999,999,9,9,320,320,9,1,34,97
1,108,2,2022,18,8,2021,1,101,55,49,4,4,320,320,9,2,34,52
15,1503,10,2021,28,7,2021,15,1503,31,31,4,4,320,320,9,4,34,23
4,414,10,2021,6,10,2021,4,414,31,35,1,4,320,320,9,4,34,33
1,115,10,2021,23,7,2021,1,101,28,33,4,4,320,320,9,4,34,41
1,101,11,2021,12,10,2021,1,101,23,23,9,4,320,320,9,4,34,41
1,101,12,2021,21,12,2021,1,101,53,42,1,4,320,320,9,5,34,26
1,108,5,2022,29,11,2021,19,1901,999,999,9,9,320,9999,9,9,34,23
1,111,1,2022,29,12,2021,1,111,999,999,9,9,320,320,9,9,34,23
1,101,8,2021,7,7,2021,1,101,999,999,9,9,320,320,9,9,34,41
22,2201,4,2022,15,12,2021,22,2201,999,999,9,9,320,320,9,9,34,41
9,901,3,2022,17,2,2021,9,901,36,41,4,9,320,340,9,9,34,97
1,115,11,2021,27,9,2021,1,115,999,999,9,9,320,320,9,9,34,97
19,1901,3,2021,4,1,2021,19,1901,999,999,9,9,320,320,9,9,34,97
1,114,4,2021,5,4,2021,1,114,999,999,9,9,320,320,9,9,34,97
1,101,8,2021,9,7,2021,20,2004,999,999,9,9,320,320,9,9,34,97
20,2002,8,2021,27,4,2021,20,2001,999,999,9,9,320,320,9,9,34,99
5,506,6,2021,20,4,2021,5,506,29,28,4,4,320,320,2,4,34,97
6,601,12,2021,21,10,2021,1,101,32,31,4,4,320,320,3,4,34,41
2,201,2,2021,20,1,2021,2,201,36,31,4,4,320,320,4,4,34,97
6,601,9,2021,5,8,2021,6,601,26,24,4,4,320,320,4,3,34,97
9,920,2,2022,3,5,2021,9,920,29,36,4,4,320,320,4,3,34,97
1,101,10,2021,13,9,2021,1,101,31,27,4,4,320,320,4,4,34,97
1,114,11,2021,1,10,2021,11,1101,36,32,4,4,320,320,4,4,34,97
1,101,8,2021,14,7,2021,1,101,52,49,4,4,320,320,4,4,34,99
1,115,5,2021,9,3,2021,1,115,999,999,9,9,320,320,9,9,34,97
1,113,8,2021,7,4,2021,1,101,999,999,9,9,703,320,9,9,34,99
18,1805,8,2021,16,7,2021,18,1805,56,36,4,4,320,320,4,4,34,23
1,101,5,2022,25,10,2021,1,101,49,43,4,4,320,320,4,4,34,43
1,114,12,2021,22,10,2021,1,114,999,999,4,4,320,320,1,1,34,97
9,920,9,2021,11,6,2021,9,920,32,26,4,4,320,320,4,4,34,52
1,101,8,2021,28,7,2021,1,101,43,33,4,4,320,320,4,4,34,41
22,2202,3,2021,15,3,2021,21,2101,37,30,5,4,320,320,4,5,34,26
1,101,11,2021,11,11,2021,1,101,34,36,4,4,320,320,5,5,34,22
1,101,3,2022,22,11,2021,1,101,40,41,4,4,320,320,5,5,34,26
1,101,8,2021,13,7,2021,1,108,47,47,4,4,320,320,5,4,34,99
1,101,3,2022,6,4,2021,1,115,28,28,4,4,320,320,3,4,34,43
3,308,3,2021,15,2,2021,3,308,24,33,9,4,840,320,4,5,34,97
1,101,9,2021,26,8,2021,1,108,48,48,4,9,320,320,4,1,34,97
1,101,8,2021,5,7,2021,1,104,26,20,4,4,320,320,4,3,34,97
1,101,12,2021,16,11,2021,1,106,40,31,4,4,320,320,4,4,34,97
1,101,4,2021,25,3,2021,1,101,38,35,4,4,320,320,4,5,34,21
1,101,9,2021,31,8,2021,1,101,36,47,4,4,320,320,4,5,34,21
4,401,8,2021,9,7,2021,4,401,51,52,4,4,320,320,4,9,34,22
12,1217,9,2021,26,8,2021,12,1217,26,27,4,4,320,320,4,4,34,33
8,801,3,2022,1,7,2021,8,801,37,36,4,4,320,320,4,5,34,34
15,1501,1,2022,6,9,2021,15,1502,30,26,4,1,320,320,4,2,34,97
16,1601,10,2021,23,7,2021,16,1602,31,33,4,4,320,320,4,4,34,75
20,2008,4,2022,27,1,2021,20,2001,32,31,4,4,320,320,4,5,34,23
9,920,1,2022,28,12,2021,12,1222,45,28,4,4,320,320,5,4,34,43
18,1801,7,2021,10,5,2021,1,115,37,36,4,4,320,320,4,5,34,22
3,306,8,2021,6,8,2021,3,306,999,999,4,4,320,320,4,9,34,99
1,101,11,2021,3,9,2021,1,101,24,21,4,4,320,320,4,2,34,97
8,803,5,2021,29,4,2021,8,803,22,22,5,1,320,320,4,4,34,97
17,1701,9,2021,23,6,2021,17,1701,34,39,4,4,320,320,4,4,34,34
17,1712,4,2022,20,12,2021,17,1709,999,999,9,9,320,320,9,9,34,23
1,101,10,2021,21,9,2021,3,309,28,20,4,9,320,320,3,1,35,97
1,101,3,2022,11,11,2021,1,101,23,23,4,4,320,320,3,4,35,99
1,101,10,2021,12,8,2021,1,115,34,27,4,4,320,320,4,4,35,97
21,2101,8,2021,28,7,2021,21,2101,34,30,9,4,320,320,4,4,35,23
9,916,12,2021,6,12,2021,13,1326,30,26,1,1,320,320,4,4,35,23
18,1801,7,2021,11,6,2021,18,1803,28,26,4,4,320,320,4,4,35,33
6,601,3,2021,8,2,2021,6,602,35,999,4,4,320,320,4,4,35,34
21,2101,12,2021,21,10,2021,21,2101,32,37,4,4,320,320,4,4,35,41
9,901,3,2021,8,3,2021,9,901,33,30,4,4,320,320,4,4,35,97
5,507,11,2021,4,10,2021,5,507,32,30,4,4,320,320,4,3,35,97
18,1801,5,2021,29,3,2021,18,1802,32,30,4,2,320,320,4,4,35,31
6,606,1,2022,16,8,2021,6,608,35,27,4,4,320,320,4,4,35,35
1,117,4,2021,22,2,2021,22,2207,28,28,4,4,320,320,4,4,35,43
18,1802,11,2021,19,10,2021,18,1803,29,30,4,4,320,320,4,4,35,97
1,101,12,2021,15,10,2021,1,101,29,27,4,4,320,320,4,4,35,33
5,507,6,2021,21,5,2021,5,502,30,26,4,4,320,320,4,9,35,97
1,101,9,2021,3,8,2021,1,101,42,40,4,4,320,320,4,2,35,97
1,101,10,2021,17,9,2021,1,101,34,27,4,4,320,320,4,2,35,97
1,101,5,2021,13,4,2021,1,101,35,34,4,4,320,320,4,3,35,52
1,101,2,2021,22,1,2021,15,1505,44,37,4,4,320,320,4,3,35,97
1,106,6,2021,28,5,2021,1,101,37,32,4,4,320,320,4,3,35,97
